source,target
1729333640,315002750
1729333640,1536399169
1729333640,239591418
1729333640,115599286
1729333640,1906340281
1729333640,14297098
1729333640,65258793
1729333640,468274644
1729333640,20468205
1729333640,53757167
1729333640,49870351
1729333640,557551400
1729333640,134513525
1729333640,24357823
1729333640,1376314273
1729333640,20414217
1729333640,1323505873
1729333640,15439395
1729333640,316042041
1729333640,161128380
1729333640,513298480
1729333640,599606014
1729333640,11922692
1729333640,14238762
1729333640,16886925
1729333640,43570256
1729333640,383603712
1729333640,46476526
1729333640,67175124
1729333640,218933008
1729333640,302881437
1729333640,21410757
1729333640,23135992
1729333640,11673662
1729333640,555307309
1729333640,38804737
1729333640,65577676
1729333640,29130296
1729333640,280826651
1729333640,182384817
1729333640,361468994
1729333640,19478383
1729333640,75863742
1729333640,1931811601
1729333640,18900771
1729333640,99427640
1729333640,97486299
1729333640,35472084
1729333640,87403396
1729333640,112479899
1729333640,404916846
1729333640,235140283
1729333640,283824663
1729333640,24209476
1729333640,45571759
1729333640,18521687
1729333640,33345091
1729333640,16126957
1729333640,478930404
1729333640,139510761
1729333640,756663138
17356568,2486034890
17356568,141137711
17356568,321299775
17356568,15400055
17356568,554378917
17356568,737894706
17356568,35415477
17467699,23774837
17467699,2485499798
17467699,18351430
17467699,2444239572
17467699,3687589768
17467699,2924528414
17467699,281241166
17467699,323998361
17467699,50294938
17467699,3507731299
17467699,3545136273
17467699,2222098430
17467699,1665904176
17467699,2548474352
17467699,3107900580
17467699,96564060
17467699,2431777177
17467699,31792400
17467699,3240543525
17467699,3297157126
17467699,2201137813
17467699,2987671030
17467699,619584297
17467699,15231287
17467699,2278175204
17467699,1075324656
17467699,94016470
17467699,49044100
17467699,2344211519
17467699,2592025530
17467699,47336979
17467699,3028166259
17467699,153179305
17467699,313332496
17467699,75983963
17467699,30140222
17467699,528177366
17467699,100188103
17467699,302881437
17467699,2833236600
17467699,400151172
17467699,2201782562
17467699,224417699
17467699,1428325280
17467699,74186243
17467699,312276915
17467699,111317933
17467699,769622064
17467699,614563709
17467699,1382233544
17467699,2688930078
17467699,390284285
17467699,2838394994
17467699,2511541668
17467699,2457342409
17467699,15784302
17467699,584098040
17467699,2584205268
17467699,182022795
17467699,2548799353
17467699,614429457
17467699,2291196909
17467699,1072636736
17467699,2269277268
17467699,1621402694
17467699,142897820
17467699,1250265152
17467699,32258396
17467699,636629677
17467699,1172557158
17467699,1108282994
17467699,2493472075
17467699,141352381
17467699,59170826
17467699,369202057
17467699,36711363
17467699,7788062
17467699,69404483
17467699,2307467280
17467699,745802821
17467699,1928294150
17467699,49870351
17467699,2161627110
17467699,624109010
17467699,1905093672
17467699,95695246
17467699,510995356
17467699,240527238
17467699,1069002114
17467699,619283145
17467699,48702842
17467699,364892784
17467699,916303212
17467699,568314365
17467699,320881841
17467699,1061328990
17467699,59159771
17467699,312840253
17467699,580511363
17467699,1288309548
17467699,41638204
17467699,244160739
17467699,561676909
17467699,596025144
17467699,10168082
17467699,906434047
17467699,60396290
17467699,262158342
17467699,948365024
17467699,26644478
17467699,139525231
17467699,473296115
17467699,20261702
17467699,162464526
17467699,340212738
17467699,106834295
17467699,20192882
17467699,141137711
17467699,17757005
17467699,297085579
17467699,53029609
17467699,795926948
17467699,113201620
17467699,871991101
17467699,1095532922
17467699,858196730
17467699,921759169
17467699,182888418
17467699,1004141089
17467699,346750647
17467699,74240983
17467699,404984350
17467699,191852934
17467699,940808108
17467699,64546743
17467699,540812894
17467699,80413664
17467699,47708829
17467699,193707982
17467699,732422077
17467699,240664803
17467699,28971190
17467699,477485439
17467699,248735463
17467699,617142874
17467699,306328018
17467699,285707150
17467699,40407560
17467699,143514132
17467699,109079118
17467699,15294784
17467699,195910545
17467699,361974281
17467699,76684509
17467699,525422975
17467699,63135089
17467699,256168633
17467699,26766482
17467699,102206444
17467699,427101334
17467699,71418645
17467699,224811897
17467699,16132791
17467699,61318348
17467699,71277043
17467699,64703161
17467699,487535749
17467699,337842750
17467699,336110255
17467699,74160820
17467699,139792337
17467699,14579415
17467699,226604778
17467699,157011259
17467699,49053003
17467699,292509855
17467699,55121922
17467699,22928737
17467699,361472722
17467699,8953122
17467699,19417197
17467699,219667972
17467699,100658567
17467699,26829176
17467699,219496700
17467699,242355136
17467699,3460751
17467699,16226071
17467699,126104868
17467699,62850528
17467699,14176297
17467699,19478383
17467699,195853535
17467699,220361940
17467699,182752879
17467699,102787318
17467699,16888633
17467699,263359642
17467699,75356470
17467699,237349613
17467699,60985053
17467699,34323121
17467699,44513878
17467699,144453011
17467699,92027622
17467699,196196966
17467699,48088063
17467699,22698233
17467699,20588564
17467699,81812518
17467699,259227873
17467699,56935379
17467699,84149116
17467699,24029979
17467699,138615382
17467699,15088481
17467699,193790024
17467699,21221138
17467699,16548435
17467699,35415477
17467699,33098495
17467699,20763344
17467699,18336459
17467699,112479899
17467699,18270066
17467699,67727882
17467699,20527466
17467699,16576447
17467699,27613071
17467699,78523434
17467699,14184037
17467699,20715956
17467699,90026845
17467699,20602009
17467699,49733413
17467699,15585350
17467699,19283137
17467699,52537190
17467699,65398718
17467699,15743206
17467699,95627808
17467699,85332821
17467699,89017579
17467699,76348185
17467699,813286
17467699,20214495
17467699,14142000
17467699,25371730
17467699,19448989
17467699,19773008
17467699,80315551
17467699,84677520
17467699,16506355
17467699,18927528
17467699,28606045
17467699,15751780
17467699,20077017
17467699,19649135
17467699,18561415
17467699,38048560
17467699,22386263
17467699,17071011
17467699,38232012
17467699,16957613
17467699,27689265
17467699,25561679
17467699,19535210
17467699,15932734
17467699,14559745
17467699,14677117
17467699,15941955
17520415,87403396
17520415,17881816
17520415,19760382
17520415,15209135
17520415,39170683
17520415,15120121
17520415,35415477
17520415,44979041
17520415,20770172
17520415,65258793
17520415,14389132
17520415,16988595
17520415,75356470
17520415,44879116
17520415,20515090
17520415,10907052
17520415,18087450
17538349,133128555
17538349,2461738550
17538349,1159145023
17538349,1623881401
17538349,2588824195
17538349,3150730052
17538349,1525160341
17538349,133226044
17538349,17944711
17538349,21270437
17538349,2860720757
17538349,98536785
17538349,844114609
17538349,2695311619
17538349,220760593
17538349,2588008190
17538349,16264803
17538349,955866636
17538349,289427528
17538349,193141454
17538349,47336979
17538349,344082277
17538349,106332067
17538349,27046692
17538349,1531511574
17538349,36032320
17538349,374628039
17538349,817299308
17538349,45571759
17538349,354582942
17538349,536140695
17538349,24827451
17538349,19068720
17538349,30736991
17538349,112874216
17538349,25271858
17538349,75863742
17538349,20414217
17538349,55121922
17538349,16379892
17538349,14389132
176335068,813286
176946754,17796143
176946754,67175124
176946754,1560916842
176946754,390905408
176946754,2471781446
176946754,2486034890
176946754,369077292
176946754,27832673
176946754,409413505
176946754,210684204
176946754,284241195
176946754,2915889460
176946754,1589337710
176946754,374628039
176946754,123987975
176946754,31270821
176946754,358464377
176946754,822807126
176946754,33345091
176946754,16196915
176946754,1446389574
176946754,19306111
176946754,529022626
176946754,310660918
176946754,1703554242
176946754,2379700903
176946754,7019062
176946754,78926478
176946754,20654194
176946754,408778397
176946754,220760593
176946754,2908646959
176946754,2916913125
176946754,2830356871
176946754,15948159
176946754,739968648
176946754,23695085
176946754,2667664074
176946754,2316798014
176946754,43951442
176946754,66240539
17837463,8953122
17837463,168708565
17837463,65578284
17837463,1977815706
17837463,1599684787
17837463,229157472
17837463,61887973
17837463,2777736876
17837463,45767805
17837463,356893042
17837463,570266167
17837463,117408145
17837463,149445971
17837463,133226044
17837463,284241195
17837463,298810790
17837463,931692174
17837463,25521823
17837463,33923443
17837463,1024721912
17837463,49870351
17837463,75400580
17837463,18807050
17837463,71277528
17837463,48761924
17837463,2762583461
17837463,237796056
17837463,35563232
17837463,557449649
17837463,78400475
17837463,1593295976
17837463,31512253
17837463,572157338
17837463,27497287
17837463,1169574008
17837463,127030142
17837463,844114609
17837463,83234555
17837463,739968648
17837463,42741029
17837463,16126957
17837463,22216521
17837463,33098495
17837463,42463470
17837463,263359642
17837463,1132189957
17837463,16303389
17837463,2412406063
17837463,1108695031
17837463,107523645
17837463,1732624986
17837463,2279291538
17837463,15444539
17837463,16814500
17837463,338005886
17837463,45571759
17837463,250416435
17837463,97486299
17837463,555307309
17837463,394629191
17837463,611530014
17837463,478930404
17837463,2459315959
17837463,485475104
17837463,47336979
17837463,195959366
17837463,2588008190
17837463,858196730
17837463,106834295
17837463,22209201
17837463,2666961692
17837463,21215728
17837463,73922604
17837463,115599286
17837463,106332067
17837463,2617023102
17837463,510382195
17837463,2593563955
17837463,1610028210
17837463,222691723
17837463,16264803
17837463,2379700903
17837463,555136170
17837463,302881437
17837463,87403396
17837463,5660312
17837463,582868865
17837463,615566756
17837463,48088063
17837463,27439619
17837463,346836110
17837463,19068720
17837463,55434962
17837463,20022608
17837463,311769249
17837463,47017660
17837463,182384817
17837463,14297098
17837463,11673662
17837463,26493362
17837463,389946569
17837463,29130296
17837463,20468205
17837463,20414217
17837463,316042041
17837463,112479899
17837463,57023431
17837463,1016696390
17837463,55121922
17837463,46476526
17837463,35472084
17837463,210684204
17837463,7792302
17851117,224592767
17851117,20588564
17851117,85332821
17851117,2732491460
17851117,134558127
17851117,2649248952
17851117,36711363
17851117,37332714
17851117,18802308
17851117,113034662
17851117,372200888
17851117,49044100
17851117,1061328990
17851117,17881816
17851117,701022607
17851117,813286
17851117,64546743
17851117,18336459
17851117,21252323
17851117,198179597
17851117,10168082
17851117,867016915
17851117,113369924
17851117,218634414
17851117,3382
17851117,18539631
17851117,1324292497
17851117,728938712
17851117,619283145
17851117,20192882
17851117,43570256
17851117,168737450
17851117,175475048
17851117,81812518
17851117,19283137
17851117,922551
17851117,259227873
17851117,76630015
17851117,15344145
17851117,288715969
17851117,19478383
17851117,14677117
17851117,16548435
17851117,26928955
17851117,148354080
17851117,67727882
17851117,746323
17851117,85361836
17851117,35415477
17851117,26644478
17851117,19535210
17851117,15439395
17881816,179940298
17881816,15742273
17881816,3440102716
17881816,21169674
17881816,179593025
17881816,1852635121
17881816,2196475435
17881816,2579084976
17881816,3518007741
17881816,473296115
17881816,1239826580
17881816,57852848
17881816,461610418
17881816,2921889186
17881816,41315728
17881816,1374764594
17881816,2985114214
17881816,135503999
17881816,43970064
17881816,3297160441
17881816,730068464
17881816,3396670989
17881816,3590410692
17881816,145789365
17881816,31284706
17881816,3345508155
17881816,2924528414
17881816,22481727
17881816,2617023102
17881816,3362554408
17881816,45336139
17881816,2795875601
17881816,168640257
17881816,329787461
17881816,89303661
17881816,3215237493
17881816,3412489294
17881816,2559535657
17881816,3545136273
17881816,1538200256
17881816,2607839568
17881816,1851824340
17881816,3590082923
